r,m,c,b,f,dm,dc,db,df
1.790427645645152097e+02,9.999997681173556918e-01,7.615230020550505140e-08,7.040236022554428663e-08,7.763504959836209059e-05,7.345723110647669563e-07,-2.412400117437880435e-07,-2.669683813274523671e-07,-1.619524506404486060e-04
1.790488907289836220e+02,9.999997725740804588e-01,7.468867259361881062e-08,6.878565661189370350e-08,7.664921460493286836e-05,7.204539793018131423e-07,-2.366034272317889033e-07,-2.608581046865692513e-07,-1.598960568235256502e-04
1.790550168934520059e+02,9.999997769451489660e-01,7.325317522445549934e-08,6.720595643899926870e-08,7.567589720298255882e-05,7.066069960574358295e-07,-2.320559559680204260e-07,-2.548871515744569671e-07,-1.578657704788050586e-04
1.790611430579204182e+02,9.999997812322054536e-01,7.184526812575732585e-08,6.566241718123233392e-08,7.471493860415776499e-05,6.930261526612632398e-07,-2.275958873806427717e-07,-2.490523635612225561e-07,-1.558612605175864029e-04
1.790672692223888021e+02,9.999997854368659622e-01,7.046442061223087776e-08,6.415421343045811874e-08,7.376618182374832997e-05,6.797063300389871443e-07,-2.232215403179367657e-07,-2.433506460642151355e-07,-1.538821996098686069e-04
1.790733953868572144e+02,9.999997895607140030e-01,6.911011260910354709e-08,6.268053928028820424e-08,7.282947194902459633e-05,6.666425114626888313e-07,-2.189312672411909700e-07,-2.377789772426036799e-07,-1.519282647435953319e-04
1.790795215513256267e+02,9.999997936053017789e-01,6.778183440860273583e-08,6.124060780007897554e-08,7.190465610783232473e-05,6.538297801990546699e-07,-2.147234534532527947e-07,-2.323344060549405271e-07,-1.499991371592865580e-04
1.790856477157940105e+02,9.999997975721544030e-01,6.647908509108952598e-08,5.983364809920022252e-08,7.099158316732746908e-05,6.412633042953059476e-07,-2.105965120968467757e-07,-2.270140413066230817e-07,-1.480945017222352455e-04
1.790917738802624228e+02,9.999998014627641263e-01,6.520137461865818330e-08,5.845890907466834486e-08,7.009010416376759223e-05,6.289383567607965604e-07,-2.065488907868759297e-07,-2.218150656466648706e-07,-1.462140478182744931e-04
1.790979000447308067e+02,9.999998052785975533e-01,6.394822138154659221e-08,5.711565489235387748e-08,6.920007182551534482e-05,6.168502919062280216e-07,-2.025790638377087231e-07,-2.167347187147087961e-07,-1.443574683597413037e-04
1.791040262091992190e+02,9.999998090210915347e-01,6.271915339929549350e-08,5.580316711351987549e-08,6.832134082478030280e-05,6.049945569234693885e-07,-1.986855360683249010e-07,-2.117703050795215353e-07,-1.425244603101680945e-04
1.791101523736676029e+02,9.999998126916549435e-01,6.151370809974760938e-08,5.452074422531980349e-08,6.745376774815394383e-05,5.933666897644078269e-07,-1.948668421022067043e-07,-2.069191925037099629e-07,-1.407147246229441761e-04
1.791162785381360152e+02,9.999998162916717837e-01,6.033143088618845887e-08,5.326769902201656106e-08,6.659721081397424131e-05,5.819623053144224961e-07,-1.911215418281928814e-07,-2.021788021670239088e-07,-1.389279656522927539e-04
1.791224047026043991e+02,9.999998198224964163e-01,5.917187703733825711e-08,5.204336194744415447e-08,6.575153027553562761e-05,5.707771137160512556e-07,-1.874482264194510311e-07,-1.975466211580572912e-07,-1.371638919936896193e-04
1.791285308670728114e+02,9.999998232854593327e-01,5.803460948066034800e-08,5.084707706425051295e-08,6.491658797359036142e-05,5.598068988970118668e-07,-1.838455112795539766e-07,-1.930201874311687883e-07,-1.354222155512339041e-04
1.791346570315411952e+02,9.999998266818653780e-01,5.691919988244218908e-08,4.967820395043578311e-08,6.409224757252015149e-05,5.490475290732975654e-07,-1.803120394957410302e-07,-1.885970968910395734e-07,-1.337026520299178527e-04
1.791407831960096075e+02,9.999998300129924189e-01,5.582522844723174691e-08,4.853611728031863160e-08,6.327837453269177944e-05,5.384949548314134718e-07,-1.768464812035519883e-07,-1.842750018426176070e-07,-1.320049208780701066e-04
1.791469093604779914e+02,9.999998332800967837e-01,5.475228261748325000e-08,4.742020448866807340e-08,6.247483584530044232e-05,5.281451965703907344e-07,-1.734475294674437788e-07,-1.800516022648195723e-07,-1.303287447347224889e-04
1.791530355249464037e+02,9.999998364844074894e-01,5.369995879784563576e-08,4.632986875157635376e-08,6.168150041064104656e-05,5.179943611443221706e-07,-1.701139057431516189e-07,-1.759246569580305583e-07,-1.286738502180941090e-04
1.791591616894148160e+02,9.999998396271322365e-01,5.266786033438610220e-08,4.526452539130459759e-08,6.089823861828456758e-05,5.080386223597434350e-07,-1.668443534760836477e-07,-1.718919701177686406e-07,-1.270399670505830997e-04
1.791652878538831999e+02,9.999998427094547448e-01,5.165559850386629729e-08,4.422360356757421444e-08,6.012492256864307146e-05,4.982742305285985003e-07,-1.636376412352424840e-07,-1.679513976566238619e-07,-1.254268285206163326e-04
1.791714140183516122e+02,9.999998457325350865e-01,5.066279233172303830e-08,4.320654590360645805e-08,5.936142604703122149e-05,4.886975107074528717e-07,-1.604925621366065414e-07,-1.641008458197929120e-07,-1.238341714286377991e-04
1.791775401828199961e+02,9.999998486975132383e-01,4.968906741196859615e-08,4.221280640276517218e-08,5.860762427491088229e-05,4.793048513089149590e-07,-1.574079301046995588e-07,-1.603382633970321263e-07,-1.222617355686263544e-04
1.791836663472884084e+02,9.999998516055046416e-01,4.873405747202247690e-08,4.124185310676170931e-08,5.786339426476363681e-05,4.700927192127572188e-07,-1.543825848298101335e-07,-1.566616516697467360e-07,-1.207092644678464254e-04
1.791897925117567922e+02,9.999998544576051973e-01,4.779740253880837491e-08,4.029316488927049817e-08,5.712861442623284609e-05,4.610576420566400311e-07,-1.514153859583818635e-07,-1.530690524287019919e-07,-1.191765045659083947e-04
1.791959186762252045e+02,9.999998572548892684e-01,4.687874983654626428e-08,3.936623296407542167e-08,5.640316477398348130e-05,4.521962169162848497e-07,-1.485052159371227671e-07,-1.495585536149533999e-07,-1.176632056480729130e-04
1.792020448406935884e+02,9.999998599984095682e-01,4.597775362156550255e-08,3.846056055136568922e-08,5.568692690336663002e-05,4.435051086839753143e-07,-1.456509794897093340e-07,-1.461282880834197312e-07,-1.161691207945713181e-04
1.792081710051620007e+02,9.999998626892008247e-01,4.509407411133586720e-08,3.757566101972908437e-08,5.497978375704967453e-05,4.349810397645236846e-07,-1.428516002240718385e-07,-1.427764266528035983e-07,-1.146940058941628941e-04
1.792142971696303846e+02,9.999998653282751171e-01,4.422737890459021010e-08,3.671106025644763844e-08,5.428161995793730628e-05,4.266208037587466427e-07,-1.401060251311895303e-07,-1.395011869807972763e-07,-1.132376203381622133e-04
1.792204233340987969e+02,9.999998679166272053e-01,4.337734131701320915e-08,3.586629380805406178e-08,5.359232143967449712e-05,4.184212494163314522e-07,-1.374132193127307197e-07,-1.363008228714538470e-07,-1.117997262502321443e-04
1.792265494985671808e+02,9.999998704552319762e-01,4.254364119600934830e-08,3.504090822506986882e-08,5.291177564164828992e-05,4.103792884976503960e-07,-1.347721685621497586e-07,-1.331736293080501626e-07,-1.103800888929046850e-04
1.792326756630355931e+02,9.999998729450446655e-01,4.172596477079187661e-08,3.423446076424932210e-08,5.223987148615641851e-05,4.024918943130474833e-07,-1.321818788897839635e-07,-1.301179413489806434e-07,-1.089784766200283152e-04
1.792388018275040054e+02,9.999998753870045221e-01,4.092400368045267581e-08,3.344651773166920708e-08,5.157649915947218100e-05,3.947560923614142223e-07,-1.296413734438834527e-07,-1.271321279260138071e-07,-1.075946604203884205e-04
1.792449279919723892e+02,9.999998777820299223e-01,4.013745626275774360e-08,3.267665659614975394e-08,5.092155042417091199e-05,3.871689727683486904e-07,-1.271496965933755700e-07,-1.242145997624694448e-07,-1.062284145688330929e-04
1.792510541564408015e+02,9.999998801310236995e-01,3.936602604374477000e-08,3.192446343939703829e-08,5.027491827248825411e-05,3.797276756984049855e-07,-1.247059091430719572e-07,-1.213637998322523145e-07,-1.048795159036688078e-04
1.792571803209091854e+02,9.999998824348704796e-01,3.860942247714463821e-08,3.118953415495481809e-08,4.963649710925880357e-05,3.724293984931070532e-07,-1.223090906760760186e-07,-1.185782078498305924e-07,-1.035477442080509684e-04
1.792633064853775977e+02,9.999998846944374575e-01,3.786736080833356019e-08,3.047147418254593748e-08,4.900618273049592760e-05,3.652713943611758170e-07,-1.199583391227969142e-07,-1.158563392843866277e-07,-1.022328821653657873e-04
1.792694326498459816e+02,9.999998869105767296e-01,3.713956119228309918e-08,2.976989703060005269e-08,4.838387211799927839e-05,3.582509638749811379e-07,-1.176527679667103150e-07,-1.131967398262984250e-07,-1.009347149310589132e-04
1.792755588143143939e+02,9.999998890841218513e-01,3.642574986317318732e-08,2.908442616050747374e-08,4.776946373235981360e-05,3.513654662436283474e-07,-1.153915099495650258e-07,-1.105979924509174662e-07,-9.965303074350796199e-05
1.792816849787827778e+02,9.999998912158920561e-01,3.572565776366544162e-08,2.841469271299158916e-08,4.716285718776070692e-05,3.446123061049905947e-07,-1.131737127290688184e-07,-1.080587089059327080e-07,-9.838762024608347560e-05
1.792878111432511901e+02,9.999998933066904794e-01,3.503902121594606402e-08,2.776033657700620524e-08,4.656395342359858990e-05,3.379889399777236065e-07,-1.109985410046792378e-07,-1.055775337167044288e-07,-9.713827684496029050e-05
1.792939373077195739e+02,9.999998953573036031e-01,3.436558179825920884e-08,2.712100615273381168e-08,4.597265468438753943e-05,3.314928750788895375e-07,-1.088651761264735389e-07,-1.031531433060912108e-07,-9.590479666725360529e-05
1.793000634721879862e+02,9.999998973685050307e-01,3.370508554442524574e-08,2.649635703421174260e-08,4.538886432707207229e-05,3.251216616222762808e-07,-1.067728135593096020e-07,-1.007842410575631929e-07,-9.468697815931489297e-05
1.793061896366563701e+02,9.999998993410512682e-01,3.305728400529289119e-08,2.588605368915446431e-08,4.481248709590524725e-05,3.188729030184989264e-07,-1.047206662453898069e-07,-9.846956361627540141e-08,-9.348462265983641236e-05
1.793123158011247824e+02,9.999999012756857208e-01,3.242193300477164023e-08,2.528976743177344210e-08,4.424342881736679112e-05,3.127442439118946731e-07,-1.027079606635067911e-07,-9.620787329454795128e-08,-9.229753376382046994e-05
1.793184419655931947e+02,9.999999031731373611e-01,3.179879324881947777e-08,2.470717737566358979e-08,4.368159656116661990e-05,3.067333760284342196e-07,-1.007339387582496477e-07,-9.399796164458804599e-08,-9.112551765826771124e-05
1.793245681300615786e+02,9.999999050341198403e-01,3.118763021339383321e-08,2.413797022238385934e-08,4.312689862139122709e-05,3.008380371174982520e-07,-9.879785758504403514e-08,-9.183864867274002290e-08,-8.996838308289789913e-05
1.793306942945299909e+02,9.999999068593351526e-01,3.058821341799520259e-08,2.358183908691529542e-08,4.257924433573679002e-05,2.950560039337058081e-07,-9.689898700881739344e-08,-8.972877843525600388e-08,-8.882594095327909741e-05
1.793368204589983748e+02,9.999999086494701928e-01,3.000031738896052950e-08,2.303848499513152922e-08,4.203854434338109998e-05,2.893851015138803201e-07,-9.503661275560630336e-08,-8.766722465858180671e-08,-8.769800489849647078e-05
1.793429466234667871e+02,9.999999104051990884e-01,2.942372053053268683e-08,2.250761507647698202e-08,4.150471029877525616e-05,2.838231923149060394e-07,-9.321003283622762171e-08,-8.565288396447367348e-08,-8.658439066444278119e-05
1.793490727879351709e+02,9.999999121271836433e-01,2.885820567753144898e-08,2.198894341337738760e-08,4.097765502268591666e-05,2.783681815373148634e-07,-9.141855929707927790e-08,-8.368467905658996499e-08,-8.548491642874987261e-05
1.793551989524035832e+02,9.999999138160716727e-01,2.830355999366639905e-08,2.148219085265610558e-08,4.045729248450752265e-05,2.730180161196441931e-07,-8.966151789800576941e-08,-8.176155801909965253e-08,-8.439940276393468764e-05
1.793613251168719671e+02,9.999999154725002226e-01,2.775957431225999463e-08,2.098708395840923463e-08,3.994353763267827244e-05,2.677706784046980412e-07,-8.793824602378114684e-08,-7.988249038795104670e-08,-8.332767228382859266e-05
1.793674512813403794e+02,9.999999170970920170e-01,2.722604401046043921e-08,2.050335634683257849e-08,3.943630663659826745e-05,2.626241945743215565e-07,-8.624809545351845304e-08,-7.804647216354602253e-08,-8.226955014800044642e-05
1.793735774458087633e+02,9.999999186904598991e-01,2.670276798470834855e-08,2.003074707502079948e-08,3.893551661812638334e-05,2.575766247577761524e-07,-8.459042911506039922e-08,-7.625251976750362439e-08,-8.122486350193723788e-05
1.793797036102771756e+02,9.999999202532038334e-01,2.618954915230066322e-08,1.956900139809101787e-08,3.844108579327876521e-05,2.526260678601670732e-07,-8.296462267387831051e-08,-7.449967288464465125e-08,-8.019344177250393698e-05
1.793858297747455595e+02,9.999999217859119049e-01,2.568619435910632955e-08,1.911787060098052135e-08,3.795293345563403588e-05,2.477706606898597500e-07,-8.137006424072467309e-08,-7.278699383695606393e-08,-7.917511663336407248e-05
1.793919559392139718e+02,9.999999232891619849e-01,2.519251378125673569e-08,1.867711106497922073e-08,3.747097981724113502e-05,2.430085721807135909e-07,-7.980615247625448089e-08,-7.111356407929443750e-08,-7.816972167327067940e-05
1.793980821036823841e+02,9.999999247635198429e-01,2.470832171851505854e-08,1.824648545750093679e-08,3.699514623556943079e-05,2.383380110363860605e-07,-7.827229910433070286e-08,-6.947848866980185643e-08,-7.717709286929586813e-05
1.794042082681507679e+02,9.999999262095410346e-01,2.423343566448748948e-08,1.782576129581797859e-08,3.652535496161749267e-05,2.337572167754068447e-07,-7.676792596655605468e-08,-6.788089087972286913e-08,-7.619706806162656828e-05
1.794103344326191802e+02,9.999999276277701243e-01,2.376767676180460866e-08,1.741471162188045069e-08,3.606152927284433484e-05,2.292644641103706659e-07,-7.529246646423687430e-08,-6.631991472785660933e-08,-7.522948723075249637e-05
1.794164605970875641e+02,9.999999290187407963e-01,2.331086971837119758e-08,1.701311485230449136e-08,3.560359345760061859e-05,2.248580621478801743e-07,-7.384536529307082991e-08,-6.479472442183360136e-08,-7.427419246502257129e-05
1.794225867615559764e+02,9.999999303829778530e-01,2.286284226438580358e-08,1.662075394628009654e-08,3.515147266587962413e-05,2.205363491475562685e-07,-7.242607672304538996e-08,-6.330450123263802231e-08,-7.333102764944715080e-05
1.794287129260243603e+02,9.999999317209944394e-01,2.242342587234265386e-08,1.623741746598282347e-08,3.470509312222491797e-05,2.162976994715488159e-07,-7.103406687932280988e-08,-6.184844748113392371e-08,-7.239983890966113515e-05
1.794348390904927726e+02,9.999999330332948189e-01,2.199245491322584416e-08,1.586289829633366107e-08,3.426438188942392893e-05,2.121405154362420397e-07,-6.966881106915710612e-08,-6.042578173072734386e-08,-7.148047411919681074e-05
1.794409652549611565e+02,9.999999343203731517e-01,2.156976706959748360e-08,1.549699424642343189e-08,3.382926699321391208e-05,2.080632313084942624e-07,-6.832979509051085825e-08,-5.903574104740071831e-08,-7.057278315952888743e-05
1.794470914194295688e+02,9.999999355827138281e-01,2.115520325959236286e-08,1.513950791573422483e-08,3.339967740767605135e-05,2.040643125535962633e-07,-6.701651499127803366e-08,-5.767758050110757069e-08,-6.967661788963503463e-05
1.794532175838979526e+02,9.999999368207930228e-01,2.074860714415009836e-08,1.479024595246102634e-08,3.297554291522073041e-05,2.001422511044308281e-07,-6.572847550825046722e-08,-5.635057037837172326e-08,-6.879183185404257083e-05
1.794593437483663649e+02,9.999999380350765854e-01,2.034982578043429427e-08,1.444901999856991785e-08,3.255679430632122881e-05,1.962955716537360634e-07,-6.446519213707594755e-08,-5.505399973704559417e-08,-6.791828069933317138e-05
1.794654699128347488e+02,9.999999392260219278e-01,1.995870885605837098e-08,1.411564554870683627e-08,3.214336315782838094e-05,1.925228242668982880e-07,-6.322618870637101003e-08,-5.378717211911225364e-08,-6.705582171188682124e-05
1.794715960773031611e+02,9.999999403940776910e-01,1.957510906397305001e-08,1.378994248617670811e-08,3.173518194995999527e-05,1.888225879999681408e-07,-6.201099856532232697e-08,-5.254940756587081957e-08,-6.620431406184303829e-05
1.794777222417715734e+02,9.999999415396834124e-01,1.919888203348970164e-08,1.347173496365009362e-08,3.133218405259834133e-05,1.851934702289322735e-07,-6.081916436517555359e-08,-5.134004217301882296e-08,-6.536361877454214782e-05
1.794838484062399573e+02,9.999999426632714128e-01,1.882988588308157788e-08,1.316085074211636071e-08,3.093430359393860930e-05,1.816341023437613566e-07,-5.965023664255993881e-08,-5.015842560494157853e-08,-6.453359845662721798e-05
1.794899745707083696e+02,9.999999437652641321e-01,1.846798181337757299e-08,1.285712203308532506e-08,3.054147564786358228e-05,1.781431454756556453e-07,-5.850377569802508505e-08,-4.900392426424243196e-08,-6.371411768678755469e-05
1.794961007351767535e+02,9.999999448460765716e-01,1.811303341220357311e-08,1.256038448158476070e-08,3.015363602597499436e-05,1.747192837687725940e-07,-5.737934939449007982e-08,-4.787591746868533408e-08,-6.290504258209092439e-05
1.795022268996451658e+02,9.999999459061165163e-01,1.776490699480197790e-08,1.227047764378700762e-08,2.977072138734381324e-05,1.713612276796403618e-07,-5.627653423502020864e-08,-4.677379924793235173e-08,-6.210624102685498706e-05
1.795083530641135496e+02,9.999999469457825363e-01,1.742347154123373228e-08,1.198724488063995395e-08,2.939266922565519384e-05,1.680677133716404017e-07,-5.519491516452294319e-08,-4.569697794656619221e-08,-6.131758264585334013e-05
1.795144792285819619e+02,9.999999479654667622e-01,1.708859829053458319e-08,1.171053276872266793e-08,2.901941774598446302e-05,1.648374987936702840e-07,-5.413408428408104042e-08,-4.464487400757637217e-08,-6.053893854735716419e-05
1.795206053930503458e+02,9.999999489655527762e-01,1.676016127887134149e-08,1.144019185073992230e-08,2.865090604057707622e-05,1.616693688865693497e-07,-5.309364255576973354e-08,-4.361692279821271543e-08,-5.977018168970956108e-05
1.795267315575187581e+02,9.999999499464173880e-01,1.643803670885003331e-08,1.117607572917034523e-08,2.828707389374844914e-05,1.585621294847763370e-07,-5.207319780469647279e-08,-4.261257120106336527e-08,-5.901118647447954255e-05
1.795328577219871420e+02,9.999999509084300797e-01,1.612210325827339864e-08,1.091804149186812526e-08,2.792786188484281483e-05,1.555146102926190870e-07,-5.107236569710922356e-08,-4.163127921591442594e-08,-5.826182896117642555e-05
1.795389838864555543e+02,9.999999518519530062e-01,1.581224202333172168e-08,1.066594961722473080e-08,2.757321137617331088e-05,1.525256643513632136e-07,-5.009076956043084364e-08,-4.067251960557611256e-08,-5.752198684211156136e-05
1.795451100509239382e+02,9.999999527773419938e-01,1.550833615028979388e-08,1.041966344913829395e-08,2.722306439742278188e-05,1.495941644871278757e-07,-4.912803921648547222e-08,-3.973577591955213990e-08,-5.679153920133329410e-05
1.795512362153923505e+02,9.999999536849450976e-01,1.521027132387679073e-08,1.017904986574752688e-08,2.687736381054623731e-05,1.467190079807378431e-07,-4.818381252866114449e-08,-3.882054501331059789e-08,-5.607036685852553572e-05
1.795573623798607628e+02,9.999999545751042662e-01,1.491793519491812409e-08,9.943978471740695546e-09,2.653605312674324381e-05,1.438991111061364735e-07,-4.725773358871282921e-08,-3.792633400884898516e-08,-5.535835198732644616e-05
1.795634885443291466e+02,9.999999554481550090e-01,1.463121766054029885e-08,9.714321977576960245e-09,2.619907660304534967e-05,1.411334117888929822e-07,-4.634945360441901653e-08,-3.705266172271639862e-08,-5.465537831676031531e-05
1.795696147087975589e+02,9.999999563044256190e-01,1.435001081261562724e-08,9.489956114934982711e-09,2.586637923100263507e-05,1.384208691323284836e-07,-4.545863073625992871e-08,-3.619905835005481229e-08,-5.396133110765413286e-05
1.795757408732659428e+02,9.999999571442395041e-01,1.407420860350837522e-08,9.270759168846426088e-09,2.553790662823679633e-05,1.357604601870529795e-07,-4.458492903853972024e-08,-3.536506370254516343e-08,-5.327609692648130254e-05
1.795818670377343551e+02,9.999999579679120787e-01,1.380370728930130227e-08,9.056612573542520799e-09,2.521360519313987900e-05,1.331511842289148674e-07,-4.372801986347654573e-08,-3.455022945420971027e-08,-5.259956396798852278e-05
1.795879932022027390e+02,9.999999587757539832e-01,1.353840491035723786e-08,8.847400192726782785e-09,2.489342193317208344e-05,1.305920577347092091e-07,-4.288758021568128819e-08,-3.375411643160164426e-08,-5.193162169712251523e-05
1.795941193666711513e+02,9.999999595680694187e-01,1.327820154561188997e-08,8.643008657451071216e-09,2.457730455547203351e-05,1.280821168666116562e-07,-4.206329355772763473e-08,-3.297629588677113569e-08,-5.127216103800115752e-05
1.796002455311395352e+02,9.999999603451564800e-01,1.302299926578618527e-08,8.443327290740073701e-09,2.426520145624322337e-05,1.256204169785687031e-07,-4.125484966193359942e-08,-3.221634921541964013e-08,-5.062107435178779693e-05
1.796063716956079475e+02,9.999999611073087102e-01,1.277270183004278016e-08,8.248247690690287366e-09,2.395706161901783548e-05,1.232060297174637707e-07,-4.046194364940445115e-08,-3.147386638599976123e-08,-4.997825522452437091e-05
1.796124978600763313e+02,9.999999618548122138e-01,1.252721508822492286e-08,8.057664261342616312e-09,2.365283475978218530e-05,1.208380469029137436e-07,-3.968427726427832163e-08,-3.074844794160077974e-08,-4.934359876979939303e-05
1.796186240245447436e+02,9.999999625879492093e-01,1.228644650945347170e-08,7.871473571376789906e-09,2.335247116589966073e-05,1.185155759636092124e-07,-3.892155738037600412e-08,-3.003970258417974477e-08,-4.871700129282479627e-05
1.796247501890131275e+02,9.999999633069952543e-01,1.205030541290380095e-08,7.689574655132844901e-09,2.305592178111366664e-05,1.162377421842727610e-07,-3.817349673227519612e-08,-2.934724830923364785e-08,-4.809836046771631712e-05
1.796308763534815398e+02,9.999999640122214650e-01,1.181870292534488121e-08,7.511868945420149216e-09,2.276313819559059326e-05,1.140036882844068890e-07,-3.743981378079877551e-08,-2.867071215440308158e-08,-4.748757531673552341e-05
1.796370025179499521e+02,9.999999647038936290e-01,1.159155170584767215e-08,7.338259902051708412e-09,2.247407255047935908e-05,1.118125717562369601e-07,-3.672023184092305850e-08,-2.800972879908269335e-08,-4.688454601124772403e-05
1.796431286824183360e+02,9.999999653822718715e-01,1.136876631082671628e-08,7.168653484801356885e-09,2.218867767405570423e-05,1.096635683981586661e-07,-3.601448023818639424e-08,-2.736394234876672999e-08,-4.628917415566503109e-05
1.796492548468867483e+02,9.999999660476119878e-01,1.115026276623043088e-08,7.002957582007965173e-09,2.190690693061307461e-05,1.075558681938892013e-07,-3.532229295343795138e-08,-2.673300418155822653e-08,-4.570136247230399110e-05
1.796553810113551322e+02,9.999999667001645554e-01,1.093595877697680695e-08,6.841082278747489671e-09,2.162871430020507844e-05,1.054886773099844047e-07,-3.464340928630521203e-08,-2.611657395950678071e-08,-4.512101496769805112e-05
1.796615071758235445e+02,9.999999673401750444e-01,1.072577368841907625e-08,6.682939796941685822e-09,2.135405436930446789e-05,1.034612177403026357e-07,-3.397757373312132388e-08,-2.551431940438913806e-08,-4.454803691312299741e-05
1.796676333402919283e+02,9.999999679678850395e-01,1.051962823651189600e-08,6.528444164395011363e-09,2.108288224126886651e-05,1.014727248969828138e-07,-3.332453519548085393e-08,-2.492591504940448079e-08,-4.398233465786810173e-05
1.796737595047603406e+02,9.999999685835303520e-01,1.031744487909548019e-08,6.377511636131420307e-09,2.081515366405958860e-05,9.952245079782041300e-08,-3.268404802970854123e-08,-2.435104382951887475e-08,-4.342381589561218776e-05
1.796798856692287245e+02,9.999999691873432406e-01,1.011914740764788379e-08,6.230060185316254917e-09,2.055082488848380775e-05,9.760966032834931374e-08,-3.205587081693610398e-08,-2.378939516190246879e-08,-4.287238936877722990e-05
1.796860118336971368e+02,9.999999697795511899e-01,9.924661137353012159e-09,6.086009742150566854e-09,2.028985274300204020e-05,9.573363307017609168e-08,-3.143976696521498808e-08,-2.324066584728229113e-08,-4.232796502455119192e-05
1.796921379981655207e+02,9.999999703603767998e-01,9.733912872129770573e-09,5.945282140489888193e-09,2.003219462496495540e-05,9.389366295964516862e-08,-3.083550459873261029e-08,-2.270455986997676249e-08,-4.179045399661745857e-05
1.796982641626339330e+02,9.999999709300394501e-01,9.546830677901797165e-09,5.807800822984136443e-09,1.977780841661996947e-05,9.208905611342537754e-08,-3.024285583955753573e-08,-2.218078728523103287e-08,-4.125976842997825086e-05
1.797043903271023169e+02,9.999999714887530811e-01,9.363344183245908070e-09,5.673491216407704811e-09,1.952665260492586141e-05,9.031913372434567334e-08,-2.966159776005772663e-08,-2.166906563656469651e-08,-4.073582173084958627e-05
1.797105164915707292e+02,9.999999720367286349e-01,9.183384227047817010e-09,5.542280278127836764e-09,1.927868614856773305e-05,8.858322865437433699e-08,-2.909151126671561677e-08,-2.116911824483573076e-08,-4.021852828930577467e-05
1.797166426560391415e+02,9.999999725741721690e-01,9.006883030993497969e-09,5.414096708906175002e-09,1.903386854813474244e-05,8.688068710156300747e-08,-2.853238164655997459e-08,-2.068067501151985388e-08,-3.970780362564875807e-05
1.797227688205075253e+02,9.999999731012860771e-01,8.833774167832314841e-09,5.288870905322966421e-09,1.879215983789914765e-05,8.521086830186587184e-08,-2.798399846662694042e-08,-2.020347224038846384e-08,-3.920356437326728762e-05
1.797288949849759376e+02,9.999999736182692001e-01,8.663992355613733094e-09,5.166534697096205407e-09,1.855352050702090759e-05,8.357314253639096145e-08,-2.744615492212647040e-08,-1.973725164580844254e-08,-3.870572811429810517e-05
1.797350211494443215e+02,9.999999741253159380e-01,8.497473730533179004e-09,5.047021681410776644e-09,1.831791161194713474e-05,8.196689376667031687e-08,-2.691864870078499760e-08,-1.928176161583439122e-08,-3.821421361405933341e-05
1.797411473139127338e+02,9.999999746226175823e-01,8.334155527170972652e-09,4.930266818894658891e-09,1.808529465165709476e-05,8.039151655383007130e-08,-2.640128096988051048e-08,-1.883675568732082179e-08,-3.772894056085462607e-05
1.797472734783811177e+02,9.999999751103612056e-01,8.173976235032470369e-09,4.816206623167647723e-09,1.785563163349669044e-05,7.884641756271585051e-08,-2.589385687214280938e-08,-1.840199326175582165e-08,-3.724982970328609915e-05
1.797533996428495300e+02,9.999999755887304387e-01,8.016875569746080826e-09,4.704779118442240411e-09,1.762888506546614196e-05,7.733101528228973816e-08,-2.539618543451194461e-08,-1.797723944625122789e-08,-3.677680283417344428e-05
1.797595258073179139e+02,9.999999760579056929e-01,7.862794286328072241e-09,4.595923605522897900e-09,1.740501788230103432e-05,7.584473822640479080e-08,-2.490807897658351854e-08,-1.756226416971126999e-08,-3.630978263638286668e-05
1.797656519717863262e+02,9.999999765180634936e-01,7.711674426796804074e-09,4.489580959597518167e-09,1.718399355091535953e-05,7.438702732306104779e-08,-2.442935389502042092e-08,-1.715684330838978595e-08,-3.584869290275471759e-05
1.797717781362547100e+02,9.999999769693772578e-01,7.563459029981977263e-09,4.385693270336715312e-09,1.696577595336765524e-05,7.295733311672722787e-08,-2.395982974426340845e-08,-1.676075732690440418e-08,-3.539345829200710484e-05
1.797779043007231223e+02,9.999999774120168494e-01,7.418092273588198606e-09,4.284204010721498392e-09,1.675032944862032844e-05,7.155511713981912848e-08,-2.349932968657116123e-08,-1.637379191610468019e-08,-3.494400445755107784e-05
1.797840304651915062e+02,9.999999778461490241e-01,7.275519448056936144e-09,4.185057999260130994e-09,1.653761886530521138e-05,7.017985166116574080e-08,-2.304768040921780595e-08,-1.599573785129428925e-08,-3.450025803240556029e-05
1.797901566296599185e+02,9.999999782719374286e-01,7.135686787099536435e-09,4.088201191547181503e-09,1.632760943237897999e-05,6.883101804648781695e-08,-2.260471158764200136e-08,-1.562639020458301642e-08,-3.406214648456455679e-05
1.797962827941283308e+02,9.999999786895422682e-01,6.998541692413241524e-09,3.993580945496742377e-09,1.612026687804032552e-05,6.750810892212177555e-08,-2.217025659731976118e-08,-1.526554934782591818e-08,-3.362959832331657753e-05
1.798024089585967147e+02,9.999999790991209725e-01,6.864032470326005493e-09,3.901145700763035848e-09,1.591555731993923121e-05,6.621062565057642615e-08,-2.174415167948701243e-08,-1.491301974156299741e-08,-3.320254287025125288e-05
