r,m,c,b,f,T,V
1218.042635,0.869672428014,0.0423933813447,0.141073443868,0.340943278452,0.178223940961,0.178008356746
1218.044649,0.870353744805,0.0421735617149,0.14044722242,0.340065487129,0.17746150631,0.177247120827
1218.046664,0.871032170967,0.0419546573772,0.139822916333,0.339188504656,0.17670038847,0.176487196966
1218.048678,0.871707712338,0.0417366666544,0.13920052617,0.338312337822,0.175940605813,0.175728602689
1218.050692,0.87238037481,0.0415195878511,0.138580052433,0.337436993387,0.17518217462,0.174971355277
1218.052706,0.873050164321,0.0413034192546,0.137961495573,0.336562478081,0.174425113019,0.174215471759
1218.054721,0.873717086862,0.0410881591347,0.137344855984,0.335688798606,0.173669436583,0.173460968922
1218.056735,0.874381148472,0.0408738057441,0.136730134005,0.334815961636,0.172915163125,0.172707863306
1218.058749,0.875042355238,0.0406603573187,0.136117329923,0.333943973813,0.172162307597,0.171956171211
1218.060763,0.875700713296,0.0404478120776,0.135506443968,0.333072841753,0.171410887423,0.171205908694
1218.062778,0.876356228827,0.0402361682233,0.134897476319,0.332202572039,0.170660917016,0.170457091574
1218.064792,0.877008908062,0.0400254239423,0.1342904271,0.331333171226,0.169912413346,0.169709735431
1218.066806,0.877658757273,0.0398155774046,0.133685296382,0.330464645841,0.169165390363,0.168963855608
1218.06882,0.87830578278,0.0396066267649,0.133082084183,0.329597002377,0.168419864517,0.168219467216
1218.070835,0.878949990948,0.0393985701617,0.13248079047,0.3287302473,0.167675849374,0.16747658513
1218.072849,0.879591388185,0.0391914057184,0.131881415156,0.327864387045,0.166933360801,0.166735223994
1218.074863,0.880229980941,0.0389851315432,0.131283958103,0.326999428016,0.166192412056,0.165995398224
1218.076877,0.88086577571,0.0387797457291,0.130688419123,0.326135376586,0.165453018359,0.165257122005
1218.078892,0.881498779028,0.0385752463543,0.130094797974,0.325272239099,0.164715192733,0.164520409298
1218.080906,0.882128997471,0.0383716314826,0.129503094365,0.324410021868,0.163978949695,0.163785273836
1218.08292,0.882756437656,0.0381688991632,0.128913307954,0.323548731173,0.163244302103,0.163051729132
1218.084934,0.88338110624,0.0379670474312,0.128325438348,0.322688373266,0.162511263713,0.162319788474
